2.005 0.217346 2.004 0.012076 2.002 0.014068 slackprediction
2.005 0.234569 2.004 0.010105 2.002 0.074132 slackprediction
2.004 0.154418 2.001 0.016073 2.002 0.010059 slackprediction
2.004 0.012177 2.002 0.01008 2.002 0.024078 slackprediction
2.003 0.17643 2.003 0.172212 2.002 0.092135 slackprediction
2.004 0.13036 2.002 0.017072 2.005 0.014972 slackprediction
2.005 0.188412 2.002 0.014092 2.004 0.138205 slackprediction
2.005 0.108425 2.004 0.016076 2.002 0.018082 slackprediction
2.005 0.092272 2.001 0.01607 2.003 0.014076 slackprediction
2.006 0.020383 2.003 0.016091 2.003 0.008071 slackprediction
2.006 0.166321 2.003 0.160229 2.003 0.016076 slackprediction
2.004 0.012203 2.004 0.172229 2.003 0.16822 slackprediction
2.007 0.024211 2.003 0.01209 2.004 0.020085 slackprediction
2.006 0.022209 2.002 0.016083 2.004 0.016072 slackprediction
2.005 0.01422 2.003 0.184246 2.004 0.144206 slackprediction
2.004 0.088252 2.002 0.012076 2.002 0.212274 slackprediction
2.005 0.12021 2.002 0.198258 2.003 0.12017 slackprediction
2.004 0.186407 2.002 0.124204 2.003 0.084125 slackprediction
2.007 0.180468 2.003 0.024082 2.003 0.124189 slackprediction
2.006 0.012267 2.002 0.012071 2.003 0.016064 slackprediction
2.009 0.012289 2.002 0.01609 2.002 0.01407 slackprediction
2.005 0.00622 2.008 0.022081 2.002 0.012075 slackprediction
2.004 0.199335 2.003 0.178242 2.002 0.01607 slackprediction
2.003 0.210439 2.003 0.014079 2.003 0.018071 slackprediction
2.006 0.118328 2.004 0.01207 2.003 0.01008 slackprediction
2.005 0.184476 2.003 0.094164 2.002 0.010068 slackprediction
2.006 0.01224 2.003 0.186257 2.002 0.128191 slackprediction
2.004 0.222494 2.002 0.008067 2.003 0.01807 slackprediction
2.006 0.016221 2.003 0.010072 2.004 0.160228 slackprediction
2.005 0.116321 2.003 0.196276 2.003 0.018078 slackprediction
2.005 0.260514 2.003 0.070124 2.002 0.092147 slackprediction
2.005 0.110289 2.002 0.160206 2.003 0.010064 slackprediction
2.006 0.124328 2.003 0.016088 2.004 0.146213 slackprediction
2.005 0.018304 2.002 0.014554 2.001 0.188246 slackprediction
2.006 0.02024 2.002 0.182267 2.003 0.012075 slackprediction
2.006 0.012245 2.001 0.012073 2.002 0.142199 slackprediction
2.005 0.164518 2.002 0.102166 2.002 0.038098 slackprediction
2.008 0.220431 2.002 0.016072 2.001 0.018061 slackprediction
2.005 0.020217 2.003 0.11418 2.003 0.012078 slackprediction
2.005 0.188588 2.004 0.024078 2.004 0.014066 slackprediction
2.006 0.012216 2.006 0.112192 2.006 0.01507 slackprediction
2.005 0.010279 2.002 0.194232 2.005 0.024092 slackprediction
2.007 0.022302 2.002 0.174248 2.003 0.02007 slackprediction
2.006 0.164453 2.003 0.026089 2.005 0.014067 slackprediction
2.006 0.018256 2.003 0.02208 2.004 0.192257 slackprediction
2.005 0.192529 2.003 0.020071 2.003 0.102165 slackprediction
2.005 0.106327 2.003 0.140208 2.004 0.016071 slackprediction
2.006 0.026315 2.004 0.124214 2.004 0.024078 slackprediction
2.005 0.178512 2.004 0.08815 2.002 0.100161 slackprediction
2.005 0.016357 2.004 0.1302 2.003 0.060115 slackprediction
2.005 0.170269 2.003 0.018066 2.002 0.00607 slackprediction
2.007 0.220514 2.006 0.020072 2.002 0.004236 slackprediction
2.006 0.222461 2.002 0.012074 2.005 0.016087 slackprediction
2.004 0.008272 2.003 0.010071 2.003 0.012064 slackprediction
2.006 0.192408 2.002 0.00807 2.002 0.010065 slackprediction
2.005 0.014357 2.003 0.010072 2.003 0.008083 slackprediction
2.006 0.214532 2.002 0.096149 2.004 0.066122 slackprediction
2.005 0.148564 2.002 0.02407 2.003 0.058103 slackprediction
2.007 0.018332 2.004 0.014072 2.003 0.15422 slackprediction
2.003 0.010233 2.004 0.014076 2.004 0.21228 slackprediction
2.006 0.012325 2.003 0.012069 2.002 0.008072 slackprediction
2.005 0.018108 2.002 0.014087 2.004 0.010069 slackprediction
2.005 0.010218 2.003 0.012078 2.003 0.166242 slackprediction
160.263 0.180438 6.092 0.156225 -1.58864e+09 -0.15828 slackprediction
2.004 0.018153 2.003 0.086146 2.003 0.066114 slackprediction
2.004 0.136436 2.002 0.010056 2.002 0.016065 slackprediction
2.004 0.126219 2.003 0.018063 2.003 0.014065 slackprediction
2.005 0.008377 2.002 0.008075 2.003 0.018098 slackprediction
2.007 0.012209 2.003 0.012085 2.003 0.018076 slackprediction
2.006 0.010218 2.002 0.012072 2.004 0.012071 slackprediction
2.006 0.014229 2.003 0.208277 2.002 0.090142 slackprediction
2.005 0.166377 2.003 0.11218 2.004 0.12419 slackprediction
2.007 0.184459 2.002 0.016077 2.004 0.07614 slackprediction
2.005 0.148359 2.002 0.102174 2.001 0.016068 slackprediction
2.003 0.00832 2.004 0.010064 2.003 0.094133 slackprediction
2.005 0.132457 2.004 0.014081 2.002 0.010066 slackprediction
2.003 0.016256 2.003 0.020082 2.003 0.016083 slackprediction
2.006 0.13647 2.003 0.020073 2.002 0.062121 slackprediction
2.006 0.016427 2.002 0.014072 2.002 0.024083 slackprediction
2.005 0.154363 2.005 0.014097 2.003 0.096156 slackprediction
2.004 0.014295 2.003 0.01808 2.007 0.140205 slackprediction
2.004 0.166384 2.003 0.090146 2.004 0.004054 slackprediction
2.006 0.020253 2.003 0.012077 2.006 0.022082 slackprediction
2.004 0.010401 2.002 0.010065 2.001 0.104149 slackprediction
2.006 0.01211 2.001 0.016074 2.002 0.018068 slackprediction
2.003 0.106483 2.002 0.006052 2.003 0.004052 slackprediction
2.004 0.174473 2.004 0.09416 2.003 0.004058 slackprediction
2.007 0.014096 2.003 0.012075 2.002 0.020076 slackprediction
2.003 0.012341 2.002 0.02007 2.002 0.02209 slackprediction
2.005 0.19042 2.002 0.064125 24.025 0.088163 slackprediction
2.004 0.01411 2.003 0.016078 2.002 0.020076 slackprediction
2.005 0.022238 2.004 0.012078 2.002 0.022074 slackprediction
2.005 0.088182 2.001 0.066129 2.003 0.028104 slackprediction
2.007 0.108659 2.001 0.008097 2.002 0.00406 slackprediction
2.005 0.07617 2.003 0.068145 2.003 0.024079 slackprediction
2.007 0.020264 2.002 0.128204 2.007 0.02409 slackprediction
2.004 0.022122 2.003 0.012068 2.002 0.012073 slackprediction
2.006 0.014507 2.004 0.016087 24.027 0.090152 slackprediction
2.005 0.014285 2.003 0.016078 2.005 0.130193 slackprediction
2.005 0.026391 2.003 0.014086 2.003 0.016061 slackprediction
2.005 0.116367 2.001 0.08415 2.003 0.04812 slackprediction
2.005 0.114359 2.004 0.086146 2.003 0.006055 slackprediction
2.006 0.016108 2.002 0.020085 2.002 0.014064 slackprediction
26.032 0.094189 2.004 0.004074 2.004 0.09616 slackprediction
2.007 0.018114 2.003 0.020091 2.002 0.018075 slackprediction
2.004 0.092467 2.004 0.046106 2.004 0.024091 slackprediction
2.007 0.172417 2.004 0.092151 2.001 0.006098 slackprediction
2.005 0.084177 2.003 0.096157 2.002 0.0081 slackprediction
2.006 0.018433 2.003 0.016073 2.003 0.090144 slackprediction
2.004 0.018389 2.003 0.022084 2.004 0.012066 slackprediction
2.006 0.016487 2.001 0.012079 2.002 0.014063 slackprediction
2.006 0.014095 2.003 0.010071 2.003 0.006068 slackprediction
2.006 0.012268 2.002 0.010078 2.001 0.008072 slackprediction
